Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets;Texto_Traduz;Classificação_Blob;percent_pos_blob;percent_neg_blob;Azure_Sentiment;Azure_percent_pos;Azure_percent_neg;Azure_percent_neutro;Classificacao_flair;percent_pos_flar;percent_neg_flar;Percent_Media_final;Class_final
Lucas Reis🟢⚪️;Lucassreis_;2022-11-21 15:43:27+00:00;2 @_Pedrihms____ o tite arrumou um jeito de levar ele kkkkkkk;0;0;0;2 @_Pedrihms____ Tite found a way to take him lol;neg;0.1872832950704309;0.8127167049295688;neutral;0.06;0.03;0.91;POSITIVE;0.9107212424278259;0.08927875757217407;0.32124653998944036;Negativo
correspondente choquei direto de teresina;gossipdopi;2022-11-22 01:04:08+00:00;_info  Aí vai lá o tite e muda tudo por causa dessa pessoa;0;1;0;info Then comes Tito and changes everything because of that person;pos;0.9078045028062742;0.0921954971937258;neutral;0.01;0.04;0.95;POSITIVE;0.6543244123458862;0.34567558765411377;0.32235047535686384;Negativo
Alex Freitas lagos;FreitasLagos;2022-11-21 21:55:15+00:00;" Será quê Tite deve guardar informações da seleção brasileira 
Para os brasileiros,caso a seleção 
Venha a derrota. Torço para não 
Perder. 🇧🇷";0;0;0;"Should Tite keep information about the Brazilian national team
For Brazilians, if the selection
Come defeat. I hope not
Lose. 🇧🇷";neg;0.1268983028224441;0.8731016971775563;mixed;0.48;0.52;0.0;NEGATIVE;0.1052674651145935;0.8947325348854065;0.32249046186451874;Negativo
Albertini 🇧🇷 ⚫⚪ 🦅;sr_albertini;2022-11-21 20:42:49+00:00;  @10neto Tite tá focado no Hexa, a última coisa que ele vai pensar agora é em treinar um time;0;1;0;@10neto Tite is focused on Hexa, the last thing he will think about now is coaching a team;neg;0.4135396955326852;0.5864603044673143;neutral;0.04;0.0;0.95;POSITIVE;0.8430353999137878;0.15696460008621216;0.3228014993371801;Negativo
Carool 🦅ˢᶜᶜᵖ コリント人;CaroolMeloSCCP;2022-11-21 14:43:19+00:00;_ Acertou bródi, mas quero sabe de Tite;0;1;0;_ Brodi got it right, but I want to know about Tite;neg;0.415917344461106;0.5840826555388943;positive;0.41;0.21;0.37;NEGATIVE;0.10199576616287231;0.8980042338371277;0.32284412525526435;Negativo
KIMBERLLY ⓟ;kimbsep;2022-11-22 01:01:09+00:00;   Por isso que o Tite é o técnico da seleção;0;0;0;That's why Tite is the coach of the national team;neg;0.2500528566631759;0.749947143336823;neutral;0.02;0.01;0.97;POSITIVE;0.9666305184364319;0.033369481563568115;0.32333055621943424;Negativo
Anarquista de Xiaomi;Cleanderson;2022-11-21 23:46:58+00:00;"Rec 5 parece nome de gravadora.

Mas, faz parte da verborragia do Tite.

Assim como Externo Desequilibrante e Passista.

Espero que não tenhamos um novo Lazaroni.";0;0;0;"Rec 5 looks like a label name.

But, it's part of Tite's verbiage.

As well as External Unbalancing and Passist.

I hope we don't get a new Lazaroni.";pos;0.547157468990441;0.4528425310095576;mixed;0.43;0.42;0.15;NEGATIVE;0.0010838508605957031;0.9989161491394043;0.3241893101016618;Negativo
Daniel;DanielMrt15;2022-11-21 23:39:01+00:00;"O ano é 2022 e o Tite lançou o termo ""REC5"", q nada mais é q o famoso ""perde pressiona"", lançando à mais de 15 anos. O cara adora passar vergonha pagando de erudito. 🤦🏾‍♂️😂";0;0;0;"The year is 2022 and Tite launched the term ""REC5"", which is nothing more than the famous ""lose press"", launching more than 15 years ago. The guy loves to embarrass himself by being an erudite. 🇧🇷";pos;0.9072010159955588;0.0927989840044445;mixed;0.34;0.6;0.05;NEGATIVE;0.0014611482620239258;0.9985388517379761;0.3243033303599438;Negativo
Susie;susanacricri;2022-11-21 18:11:45+00:00;Se quem escolhe a equipe titular é o Tite, ela não deveria se chamar equipe titelar?;0;7;0;If Tite chooses the starting team, shouldn't it be called the title team?;neg;0.3417856324984102;0.6582143675015887;neutral;0.01;0.11;0.88;POSITIVE;0.9450861215591431;0.054913878440856934;0.3245654108023852;Negativo
@Rondinely Leal;RondinelyLeal;2022-11-21 14:21:56+00:00;@10neto Simplesmente esquentando para depois entregar ao Tite...;0;0;0;@10neto Just heating it up and then delivering it to Tite...;pos;0.5705554394011588;0.4294445605988411;neutral;0.03;0.03;0.94;POSITIVE;0.7908201217651367;0.20917987823486328;0.3245993832759189;Negativo
Renato Aragão;RenatoAragaoPE;2022-11-21 19:12:27+00:00;"_ Os que fazem isso é não ter o que fazer... futebol é futebol e pronto. Se gosta de futebol assiste e vai torcer e se não gosta de boa também...

Agora acho que esse ano tem mais chances de chegar numa final... sei lá... é Tite que me preocupa em o Brasil não ganhar";0;0;0;"_ Those who do that are not having anything to do... football is football and that's it. If you like football, watch and cheer and if you don't like good football too...

Now I think this year there are more chances of reaching a final... I don't know... it's Tite that worries me about Brazil not winning";neg;0.4264166537582035;0.5735833462417922;mixed;0.39;0.61;0.01;NEGATIVE;0.14402711391448975;0.8559728860855103;0.32492441165531183;Negativo
Mário Kempes;kempao;2022-11-21 14:00:32+00:00;"Tite só agora apareceu. Os outros jogadores vão entrar daqui a pouco. Casemiro surgiu também para as atividades. 
Treino vai ficar fechado pra imprensa em no máximo 15min.";0;3;0;"Tite just appeared. The other players will join shortly. Casemiro also appeared for the activities.
Training will be closed to the press in a maximum of 15 minutes.";pos;0.850893446582828;0.1491065534171744;neutral;0.01;0.04;0.95;POSITIVE;0.6953308582305908;0.3046691417694092;0.3259364518634299;Negativo
ᴋᴇʟ⁷| cr: diário de anne Frank;_aelinjoonie;2022-11-21 14:50:33+00:00;O técnico do Irã parece o tite?? Sksksjjsj;0;0;0;The coach of Iran looks like tite?? Sksksjjsj;neg;0.2060096115509608;0.7939903884490381;positive;0.52;0.1;0.39;NEGATIVE;0.00035309791564941406;0.9996469020843506;0.32667368676889424;Negativo
João 🔴⚪⚫;jp_frazao;2022-11-21 15:48:08+00:00;"O que a gente pede:
Casemiro, Bruno Guimarães, Neymar, Viny Jr., Raphinha e Richarlison.

O que o Tite vai escalar:
Casemiro, Fred, Paquetá, Neymar, Raphinha e Richarlison.

CopaDoMundoFIFA FIFAWorldCup";0;0;0;"What we ask:
Casemiro, Bruno Guimarães, Neymar, Viny Jr., Raphinha and Richarlison.

What Tite will climb:
Casemiro, Fred, Paquetá, Neymar, Raphinha and Richarlison.

FIFAWorld Cup FIFAWorldCup";neg;0.2527199644947123;0.7472800355052885;neutral;0.01;0.0;0.99;POSITIVE;0.9998689889907837;0.0001310110092163086;0.3274939917823257;Negativo
cup noodles☭;thmvd;2022-11-21 22:18:52+00:00;   everton ribeiro, tite e richarlison. essa é a lista;0;64;0;everton ribeiro, tite and richarlison. this is the list;neg;0.247036356053914;0.7529636439460855;neutral;0.02;0.0;0.98;POSITIVE;0.9834260940551758;0.01657390594482422;0.32769836345203796;Negativo
Seleção RioGrandense;SelRioGrandense;2022-11-21 17:55:50+00:00;" Jogamos com: Alisson; Tinga, Ibañez, Léo Ortiz e A.Telles; A.Girotto, Jair (Edenilson) e Lincoln (G.Campanharo); Raphinha (P.Henrique), R.Guedes (P.Raul) e Tetê (E.Sasha). Técnico: Tite.";0;2;0;"We played with: Alisson; Tinga, Ibañez, Léo Ortiz and A.Telles; A.Girotto, Jair (Edenilson) and Lincoln (G.Campanharo); Raphinha (P.Henrique), R.Guedes (P.Raul) and Tetê (E.Sasha). Technician: Tite.";neg;0.2544325986575383;0.745567401342461;neutral;0.01;0.01;0.99;POSITIVE;0.999922513961792;7,75E+10;0.327753946654446;Negativo
Saulo Coste;SauloCoste;2022-11-21 17:54:18+00:00;1910   Mas ta na cara que o Tite vai assumir depois tb kk;0;0;0;1910 But it's clear that Tite will take over later too kk;pos;0.6461609878278164;0.3538390121721837;neutral;0.01;0.03;0.97;POSITIVE;0.8070641756057739;0.19293582439422607;0.3286127627199092;Negativo
Vini HEXA 🇶🇦🇧🇷;sfcvin7;2022-11-22 00:37:45+00:00;_   Não é sobre ser fã ou não, por mim ele seria titular, mas realmente será uma surpresaça se o Tite abrir mão de Paqueta ou Fred, Paqueta pode alternar com o Neymar do meio pra ponta e vice versa, já o Fred é um 2° volante que vai entregar mais solidez defensiva;0;0;0;_ It's not about being a fan or not, for me he would be a starter, but it will really be a surprise if Tite gives up Paqueta or Fred, Paqueta can alternate with Neymar from mid to end and vice versa, as Fred is a 2 ° steering wheel that will deliver more defensive solidity;pos;0.98512000962583;0.0148799903741702;neutral;0.24;0.33;0.43;NEGATIVE;0.1791037917137146;0.8208962082862854;0.32904679900760847;Negativo
ִֶָ;camsvoltou;2022-11-21 21:21:00+00:00;_ick tite convoca a gnt;0;0;0;_ick tite summons the gnt;neg;0.0625586193959857;0.937441380604015;positive;0.56;0.04;0.4;NEGATIVE;0.0017976760864257812;0.9982023239135742;0.3294505673669768;Negativo
mel;millynhasz_;2022-11-22 00:38:31+00:00;nunca fui tite;0;0;0;I've never been tite;neg;0.4955803420318823;0.504419657968118;neutral;0.04;0.15;0.81;POSITIVE;0.8270722031593323;0.17292779684066772;0.3299606783357924;Negativo
mês que vem;Narniano2;2022-11-22 00:29:36+00:00;3 titulares. Não pera. Tite. ;0;0;0;3 holders. No, wait. Tite.;pos;0.6477272727272729;0.3522727272727269;negative;0.18;0.52;0.31;NEGATIVE;0.47192704677581787;0.5280729532241821;0.33022590946841557;Negativo
Portal do Holanda;portaldoholanda;2022-11-21 20:05:13+00:00;"Confira possíveis nomes que Tite pode escalar na estreia do Brasil na Copa -&gt;  ";0;0;0;Check out possible names Tite could choose in Brazil's World Cup debut ->;neg;0.3284610370338155;0.671538962966185;neutral;0.0;0.0;1.0;POSITIVE;0.9940576553344727;0.005942344665527344;0.33093947824325154;Negativo
Gustavo Ferroni;gustavoferroni;2022-11-21 14:13:17+00:00;"Não sei pq as pessoas compram as besteiras que o Tite fala. Ele diz o óbvio. Essa coisa do REC05 o Felipão já pedia em 2002. Quem lembra do primeiro gol da final? 



CopaDoMundo2022";0;0;0;"I don't know why people buy the nonsense Tite talks about. It states the obvious. This REC05 thing Felipão already asked for in 2002. Who remembers the first goal of the final?



World Cup2022";neg;0.2692705637497455;0.7307294362502512;positive;0.51;0.03;0.46;NEGATIVE;0.008524656295776367;0.9914753437042236;0.3323314109058998;Negativo
Clenio Maciel;ClenioMaciel;2022-11-21 15:48:18+00:00; Ele é titular em qq seleção do mundo. Tite que se vire pra arrumar esse meio e ataque. Kkk.;0;1;0;He is a starter in any national team in the world. Tite who turns around to fix this medium and attack. Hahaha.;neg;0.3267789142180738;0.6732210857819285;negative;0.0;0.99;0.01;POSITIVE;0.9999767541885376;2,32E+11;0.33239034608502127;Negativo
Luiz Fernando Calegari;luiz_calegari;2022-11-21 17:47:39+00:00; Tive sendo Tite. Eu já esperava por isso;0;0;0;I had being Tite. I was already expecting that;neg;0.4724245021119054;0.5275754978880938;positive;0.46;0.09;0.45;NEGATIVE;0.007866621017456055;0.992133378982544;0.33259396344954534;Negativo
Felipe Quintella;felquint;2022-11-21 16:26:50+00:00;Aí ó, Tite não convocou, cara foi jogar no Uruguai ;0;1;0;Oh, Tite didn't call him up, man went to play in Uruguay;pos;0.5370285228710744;0.4629714771289256;negative;0.03;0.5;0.47;POSITIVE;0.8357766270637512;0.16422337293624878;0.33265453957122526;Negativo
Em clima de Hexa;_antoniopimenta;2022-11-22 00:58:41+00:00;Pelo jeito o Tite vai pra cima da Servia com tudo hein;0;0;0;By the way, Tite goes after Serbia with everything huh;neg;0.0972662047614811;0.9027337952385188;neutral;0.06;0.06;0.87;POSITIVE;0.9970229268074036;0.0029770731925964355;0.3330445797680412;Negativo
Felipe Silveira;fsmleite;2022-11-21 16:58:20+00:00; Só o Tite não conhece...;0;2;0;Only Tite doesn't know...;neg;0.4897334631482018;0.5102665368517981;neutral;0.02;0.01;0.96;POSITIVE;0.8813986778259277;0.11860132217407227;0.3332186884000082;Negativo
eu mesmo🍥;eumesmo2024;2022-11-22 01:31:17+00:00; Eu como flamenguista não gostei do fato do tite não ter convocado o gabigol mas sim o neymar então nessa copa estarei torcendo pelos Estados Unidos. Vai EstadosUnidos!!!;0;1;0;As a Flamengo fan, I didn't like the fact that Tite didn't call up Gabigol, but Neymar, so in this cup I'll be rooting for the United States. Go United States!!!;pos;0.7372479760085949;0.2627520239914065;neutral;0.04;0.23;0.73;POSITIVE;0.7177035212516785;0.28229647874832153;0.3332364312159931;Negativo
Thiago 🇾🇪;thifie;2022-11-21 16:55:54+00:00; Eles estão levando a sério demais as frases do Tite;0;1;0;They are taking Tite's phrases too seriously;neg;0.4500326257199188;0.549967374280081;positive;0.47;0.25;0.28;NEGATIVE;0.0013284683227539062;0.9986715316772461;0.3332413660522038;Negativo
Vítor Gabriel;vtorg;2022-11-21 17:02:43+00:00;Real. Infelizmente o Tite não levou o Gabi 😔 ;0;2;0;Real. Unfortunately Tite didn't take Gabi 😔;neg;0.3626879741560556;0.6373120258439444;negative;0.0;1.0;0.0;POSITIVE;0.9890924692153931;0.010907530784606934;0.33441041608383454;Negativo
Salem;rodrigosalem;2022-11-21 17:47:11+00:00;Tite deve estar se mordendo de inveja dessa Holanda.;0;3;0;Tite must be biting with envy for this Netherlands.;pos;0.9778337132093624;0.0221662867906382;negative;0.0;0.98;0.02;POSITIVE;0.6820952892303467;0.3179047107696533;0.33457489881000796;Negativo
ju. ✌🏻| 03 and 05 days | fan account;withanker;2022-11-21 22:18:36+00:00;"precisam parar de achar que nossa seleção é um cara só… 
isso não é funciona com o tite viu! tem muito cara bom no time e cada um deles vai ter que dar o sangue igual ✌🏻";0;1;0;"They need to stop thinking that our team is just one guy…
this does not work with tite saw! there are a lot of good guys on the team and each one of them will have to give the same blood ✌🏻";neg;0.3420615497130816;0.657938450286916;mixed;0.5;0.5;0.0;NEGATIVE;0.00012040138244628906;0.9998795986175537;0.33461462178256773;Negativo
Eduardo;LuizEduardoDado;2022-11-21 14:18:37+00:00;_zen  Tem otario aí iludido que o Tite vai assumir pós copa, hahahaha tem que ser muito otario mesmo! Pqp;0;0;0;_zen There's a sucker out there deluded that Tite will take over after the cup, hahahaha he has to be a real sucker! why;pos;0.5692888379001926;0.4307111620998092;positive;0.42;0.17;0.42;NEGATIVE;0.04798680543899536;0.9520131945610046;0.33503749268259764;Negativo
João?;jovaonzinho;2022-11-21 20:28:07+00:00;A informação que recebi AGORA é MUITO BOA. Assustadora, mas é boa. Ainda preciso verificar os detalhes, o resumo é esse: A convocação da seleção brasileira foi fraudada! Tite quer provar a fraude. Para provar, precisou “deixar” o Daniel Alves “agir”.;0;0;0;The information I received NOW is VERY GOOD. Scary, but good. I still need to check the details, the summary is this: The call-up of the Brazilian team was rigged! Tite wants to prove the fraud. To prove it, he had to “let” Daniel Alves “act”.;neg;0.074654008043967;0.925345991956028;mixed;0.49;0.5;0.01;NEGATIVE;0.15554028749465942;0.8444597125053406;0.33510494043332656;Negativo
𝗅𝗎𝗅𝗂𝗌 🇧🇷;2mucvh;2022-11-21 15:18:06+00:00;7 Eu vou bater tanto kskskskskk que ódio, dois que vão apanhar ele e o Tite por ter convocado ksksksks Deus nos abençoe por favor, queremos o hexa;0;1;0;7 I'm going to hit so much kskskskskk what a hate, two who are going to catch him and Tite for having summoned ksksksks God bless us please, we want the hex;neg;0.0062756021540954;0.9937243978459068;negative;0.11;0.89;0.0;POSITIVE;0.9502074122428894;0.049792587757110596;0.33524148951998206;Negativo
Kvaratskhelia 🇧🇷;teagacrvg7;2022-11-22 00:54:24+00:00;O TITE TÁ PRAS FODA ;0;0;0;TITE IS TO FUCK;neg;0.4642857142857146;0.5357142857142856;positive;0.47;0.23;0.3;NEGATIVE;0.0012772679328918457;0.9987227320671082;0.3352628928787854;Negativo
Roverson Selva;roversonalves;2022-11-21 17:28:24+00:00; 1910  Baita reforço ein, Tite… 🤔;0;1;0;1910 Great reinforcement ein, Tite… 🤔;neg;0.3237608182533435;0.6762391817466565;negative;0.01;0.96;0.02;POSITIVE;0.994239091873169;0.005760908126831055;0.3360341431428116;Negativo
Mumu Tri da America ❤️🖤;Mmurilo_20;2022-11-21 18:09:41+00:00;sabia q o tite ia 2 volante e tirar o paqueta, velho corno;0;0;0;Did you know that Tite was going to take the steering wheel and remove the paqueta, old cuckold;pos;0.9151482646499942;0.0848517353500055;positive;0.36;0.33;0.31;NEGATIVE;0.0022979378700256348;0.9977020621299744;0.3371063057700065;Negativo
M Gustavo Reis A;eugustavoreis;2022-11-21 15:42:00+00:00; _Brasil Tite irá insistir com ele.;0;0;0;_Brasil Tite will insist with him.;neg;0.2089974899354354;0.791002510064564;neutral;0.04;0.01;0.95;POSITIVE;0.9956800937652588;0.004319906234741211;0.3371939539237076;Negativo
baghexa;Baguera99;2022-11-21 22:35:09+00:00; se gravam esse jogo o tite não ia ter escolha se não convocar todos nós;0;0;0;if they record this game tite would have no choice but to summon all of us;pos;0.8954037572939362;0.1045962427060629;negative;0.08;0.46;0.46;POSITIVE;0.5727028846740723;0.42729711532592773;0.3372585038060115;Negativo
Jemb;JemBatista;2022-11-21 16:14:37+00:00; Kkkkkkkk tite vai ser técnico de Portugal;0;0;0;Kkkkkkkk tite will be coach of Portugal;neg;0.3450832466181061;0.6549167533818939;neutral;0.02;0.01;0.97;POSITIVE;0.9681934118270874;0.0318065881729126;0.33735286718175445;Negativo
A TARDE;atarde;2022-11-21 16:09:42+00:00;Bremer é uma das opções do técnico Tite para a Copa do Catar ;0;3;0;Bremer is one of coach Tite's options for the Qatar Cup;neg;0.2218490023237567;0.7781509976762438;neutral;0.04;0.01;0.96;POSITIVE;0.9903383851051331;0.009661614894866943;0.33750368179057466;Negativo
