Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets;Texto_Traduz;Classificação_Blob;percent_pos_blob;percent_neg_blob;Azure_Sentiment;Azure_percent_pos;Azure_percent_neg;Azure_percent_neutro;Classificacao_flair;percent_pos_flar;percent_neg_flar;Percent_Media_final;Class_final
well;wellyngtonfnds;2022-09-13 22:32:34+00:00;fodase o luva de pedreiro esse mlq ja deu pra bola;0;0;0;fuck the bricklayer glove this guy already gave it to the ball;neg;0.3870747224061726;0.6129252775938266;negative;0.24;0.5;0.27;NEGATIVE;0.0008493661880493164;0.9991506338119507;0.19268192211175303;Negativo
TV Cultura;tvcultura;2022-09-13 16:25:00+00:00;"De acordo com o baiano, após cumprir contratos ele deixará a internet para viver “vida normal”.
LuvaDePedreiro IranFerreira TVCultura

";0;9;0;"According to the Bahian, after fulfilling contracts he will leave the internet to live a “normal life”.
GloveDePedreiro IranFerreira TVCultura";pos;0.9707718978581836;0.029228102141815;neutral;0.07;0.08;0.85;NEGATIVE;0.04813903570175171;0.9518609642982483;0.1924357098945267;Negativo
flamenga de arrascaeta gomes;sanswtt;2022-09-13 16:52:42+00:00; tem uma capina lá no interior pra fazer preocupa nao ;0;0;0;there's a weeding there inside to do it, don't worry;pos;0.5976471966825176;0.402352803317482;negative;0.1;0.47;0.43;NEGATIVE;0.17462623119354248;0.8253737688064575;0.19241423700994323;Negativo
DJ SANTOS;djsantosofc;2022-09-13 18:40:04+00:00;"Luva de Pedreiro se aposentou.. 
Torugo preso… 
A bruxa ta solta";0;0;0;"Mason Glove retired..
Torugo trapped…
The witch is loose";neg;0.4688930924105251;0.531106907589475;negative;0.2;0.55;0.25;NEGATIVE;0.03883159160614014;0.9611684083938599;0.19236518223182936;Negativo
Jonas Andre Da Rosa;JonasAndreDaRo1;2022-09-13 22:11:13+00:00;Luva de pedreiro se aposentou.;0;0;0;Mason's glove retired.;neg;0.4129213483146073;0.5870786516853932;neutral;0.07;0.2;0.73;NEGATIVE;0.32512593269348145;0.6748740673065186;0.19188188767165287;Negativo
News365Mundo.com;News365Mundo;2022-09-13 18:09:47+00:00;Só pode ser alguma jogada de marketing  ;0;0;0;It could just be some marketing ploy.;pos;0.6552371161049525;0.3447628838950482;neutral;0.17;0.32;0.5;NEGATIVE;0.0028471946716308594;0.9971528053283691;0.1915616436354592;Negativo
𝙨𝙞𝙡𝙫𝙖.;gabflaz;2022-09-13 23:27:48+00:00;quero luva de pedreiro vá para pqp, ele tá lá rico e n tá nem aí pra nenhum de nós, quero que se foda;0;0;0;I want a bricklayer's glove go to pqp, he's there rich and he doesn't care about any of us, I want you to fuck;neg;0.4985029503903963;0.501497049609603;negative;0.21;0.64;0.15;NEGATIVE;0.0005320906639099121;0.9994679093360901;0.1913667331026023;Negativo
Portal Banda B;PortalBandaB;2022-09-13 19:46:25+00:00;"Luva de Pedreiro anuncia fim da carreira como influenciador

Ele disse que vai honrar os compromissos assumidos e depois parar

Leia Mais: 

 ";0;5;0;"Glove of Pedreiro announces the end of his career as an influencer

He said he will honor the commitments made and then stop

Read more:";pos;0.7529207937294718;0.2470792062705288;neutral;0.11;0.21;0.68;NEGATIVE;0.0729718804359436;0.9270281195640564;0.1912663649430513;Negativo
Lelets;uhuletss;2022-09-13 23:59:38+00:00;"eu sou super por fora dos influencers/memes heteros

luva de pedreiro????? bill?????";0;1;0;"I'm super outside of straight influencers/memes

mason's glove????? bill?????";neg;0.3519418975192382;0.6480581024807613;neutral;0.15;0.17;0.69;NEGATIVE;0.1926792860031128;0.8073207139968872;0.1910429242179234;Negativo
ISTEFANI SILVA;ISTEFANISILVA7;2022-09-13 20:54:11+00:00;Descobri que não gosto de memes heteros, nunca entendi ou curti o luva de pedreiro e agora o Bora Bill, acho super chato. Prefiro muito mais um buonasera natasha ou a gente sente não é Nicole?;0;0;0;I discovered that I don't like straight memes, I never understood or liked the mason's glove and now Bora Bill, I find it super boring. I much prefer a buonasera natasha or do we feel is not Nicole?;neg;0.3372716076222962;0.6627283923776992;mixed;0.25;0.61;0.14;NEGATIVE;4,77E+08;0.999995231628418;0.19104016348078004;Negativo
Publicitários Criativos;HashtagCriativo;2022-09-13 16:51:59+00:00;"Iran garantiu que vai cumprir todos os contratos que assinou com as marcas parceiras e só deixará de fazer vídeos após o fim dos mesmos.  

";0;0;0;Iran guaranteed that he will fulfill all the contracts he signed with partner brands and will only stop making videos after they end.;pos;0.7401442028649934;0.2598557971350062;neutral;0.1;0.26;0.65;NEGATIVE;0.09720468521118164;0.9027953147888184;0.1906505104696224;Negativo
É Bola na Rede;ebolanaredece;2022-09-13 17:13:33+00:00;"Iran Ferreira ( Mais conhecido como Luva de Pedreiro) Anuncia sua aposentadoria da carreira de influencer, diz que irá comprimir toda a agenda e os contratos que fez com as marcas, mas que segundo ele : Quer viver a ""vida normal"" e que a decisão partiu dele. ";0;0;0;"Iran Ferreira (Better known as Luva de Pedreiro) Announces his retirement from the influencer career, says he will compress the entire agenda and contracts he made with the brands, but that according to him: He wants to live a ""normal life"" and that the decision departed from him.";pos;0.9980318483443748;0.0019681516556229;neutral;0.08;0.46;0.46;NEGATIVE;0.007930397987365723;0.9920696020126343;0.1905560920455866;Negativo
Metrópoles;Metropoles;2022-09-13 16:40:07+00:00;"🔴 AO VIVO

Votos em branco e nulos | Crime bárbaro no DF | Luva de Pedreiro - Boletim Metrópoles 1ª edição ";0;3;1;"🔴 LIVE

Blank and Null Votes | Barbaric crime in DF | Mason's Glove - Metrópoles Bulletin 1st edition";pos;0.9316834015853492;0.0683165984146518;negative;0.1;0.69;0.2;NEGATIVE;0.0006945133209228516;0.9993054866790771;0.19043891831817072;Negativo
Castro;NiltonDeCastro7;2022-09-13 16:38:57+00:00;1 Esse Luva de Pedreiro é maluco de pedra. Sujeito engraçado, mas ordinário. Tem talento mas não tem cérebro.;0;1;0;1 This Mason Glove is a stone freak. Funny guy, but ordinary. You have talent but no brains.;pos;0.5620860511411775;0.4379139488588225;negative;0.17;0.66;0.16;NEGATIVE;0.04428356885910034;0.9557164311408997;0.19009331269419688;Negativo
Herberte Santos;hjs52;2022-09-13 17:30:08+00:00;Falcão manda mensagem para Luva de Pedreiro após decisão de abandonar carreira: 'Viva sua vida como decidir' | Bahia | G1 ;0;0;0;Falcão sends a message to Luva de Pedreiro after the decision to abandon his career: 'Live your life as you decide' | Bahia | G1;neg;0.4834586571753406;0.5165413428246579;neutral;0.09;0.13;0.78;NEGATIVE;0.24309295415878296;0.756907045841217;0.1899492236418438;Negativo
Digital Hell;luishipolito;2022-09-13 16:40:08+00:00;Falcão manda mensagem para Luva de Pedreiro após decisão de abandonar carreira: 'Viva sua vida como decidir' | Bahia | G1 ;0;0;0;Falcão sends a message to Luva de Pedreiro after the decision to abandon his career: 'Live your life as you decide' | Bahia | G1;neg;0.4834586571753406;0.5165413428246579;neutral;0.09;0.13;0.78;NEGATIVE;0.24309295415878296;0.756907045841217;0.1899492236418438;Negativo
Julio Teixeira!;jctm1;2022-09-13 16:19:15+00:00;Falcão manda mensagem para Luva de Pedreiro após decisão de abandonar carreira: 'Viva sua vida como decidir' | Bahia | G1 ;0;1;0;Falcão sends a message to Luva de Pedreiro after the decision to abandon his career: 'Live your life as you decide' | Bahia | G1;neg;0.4834586571753406;0.5165413428246579;neutral;0.09;0.13;0.78;NEGATIVE;0.24309295415878296;0.756907045841217;0.1899492236418438;Negativo
strangerzinha Lu;yangdacardio;2022-09-13 18:07:08+00:00;O luva de pedreiro encerrou a carreira bixo;0;1;0;The mason's glove ended his career dude;neg;0.3656670032808758;0.6343329967191248;neutral;0.24;0.08;0.68;NEGATIVE;0.0015671849250793457;0.9984328150749207;0.18982876759014777;Negativo
Observatório dos Famosos;ObsFamosos;2022-09-13 18:01:04+00:00;"Luva de Pedreiro anuncia fim de carreira como influenciador na internet
CONFIRA: 
Famosos LuvaDePedreiro ";0;1;0;"Glove de Pedreiro announces the end of his career as an internet influencer
CHECK OUT:
Famous GloveDePedreiro";pos;0.6910371477627609;0.3089628522372407;neutral;0.05;0.06;0.89;NEGATIVE;0.21651476621627808;0.7834852337837219;0.1891523828850453;Negativo
SOLTEINANET;solteinanet;2022-09-13 19:28:49+00:00;"O Luva de Pedreiro disse que irá abandonar a carreira de influenciador 
O mesmo disse que irá viver a vida normal e sossegada daquele jeito, ele diz que foi uma decisão dele mesmo de parar 😳 ";0;0;0;"Glova de Pedreiro said he will abandon his career as an influencer
The same said he will live a normal and peaceful life that way, he says it was his own decision to stop 😳";pos;0.9589279243020012;0.0410720756979981;negative;0.09;0.76;0.15;NEGATIVE;0.002195417881011963;0.997804582118988;0.1890455371520036;Negativo
J;Jhonzzz3;2022-09-13 17:47:46+00:00;Ah vai tomar no teu cu luva de pedreiro ;0;0;0;Ah, go take a bricklayer's glove on your ass;neg;0.3700951512429426;0.6299048487570578;neutral;0.1;0.06;0.84;NEGATIVE;0.27659571170806885;0.7234042882919312;0.18904093923701146;Negativo
Casezeiro;SAFCruzeiro00;2022-09-13 16:24:08+00:00;"_info  ""Descansar neh! Que ninguém é de ferro."" PEDREIRO, Luva";0;0;0;"_info ""Rest neh! Nobody is made of iron."" BRICKLAYER, Glove";pos;0.7029991609660473;0.2970008390339512;negative;0.05;0.55;0.4;NEGATIVE;0.20981866121292114;0.7901813387870789;0.1889480690559842;Negativo
Alisson Farias;fariasalisson_;2022-09-13 16:29:36+00:00;Se o LUVA DE PEDREIRO desistir eu também desisto;0;1;0;If MASON GLOVE gives up, I give up too;neg;0.4164268839935049;0.583573116006495;negative;0.02;0.87;0.11;NEGATIVE;0.4122956395149231;0.5877043604850769;0.1887168804319073;Negativo
Alan🫀 ★彡;alnhrdy;2022-09-13 20:27:03+00:00;afastado pq ando meio luva de pedreiro da cabeça;0;0;0;away because I walk half a mason's glove on my head;neg;0.3336813670197948;0.666318632980204;neutral;0.03;0.04;0.93;NEGATIVE;0.43274593353271484;0.5672540664672852;0.18845331915503208;Negativo
Blog do Adenilton Pereira;Adenilton10;2022-09-13 23:04:15+00:00;Vídeo: ‘Luva de Pedreiro’ apaga todos os vídeos da rede social e anuncia fim da carreira: “Vou viver minha vida normal e sossegado” ;0;0;0;Video: ‘Luva de Pedreiro’ deletes all videos from the social network and announces the end of his career: “I will live my normal and peaceful life”;pos;0.958248621194116;0.0417513788058821;negative;0.09;0.67;0.24;NEGATIVE;0.0003706216812133789;0.9996293783187866;0.18842712350807753;Negativo
matheus 🇦🇹;matheusrpoa;2022-09-13 16:34:00+00:00;Luva de Pedreiro precisa de ajuda psicológica... esse mundo da fama, ainda mais repentina, tá deixando ele lelé da cuca.;0;5;0;Glove of Pedreiro needs psychological help... this world of fame, even more sudden, is making him go crazy.;pos;0.7648335913848445;0.2351664086151553;neutral;0.13;0.3;0.56;NEGATIVE;0.01691538095474243;0.9830846190452576;0.18838062189918992;Negativo
Fábio Güeré ☕;FabioGuere;2022-09-13 18:44:55+00:00;TRISTE com a aposentadoria do Luva de Pedreiro... quem agora vai postar as coisas que comeu pela primeira vez?;0;1;0;SAD with the retirement of Glove de Pedreiro... who is now going to post the things they ate for the first time?;pos;0.6116834773530074;0.3883165226469924;negative;0.03;0.96;0.01;NEGATIVE;0.29064512252807617;0.7093548774719238;0.18756767462987997;Negativo
Mercado da Bola BT;mercadodabolabt;2022-09-13 16:33:01+00:00;"Empresário do Luva de Pedreiro confirmou que o influenciador vai deixar as redes sociais por agora, e que vai respeitar a decisão.

Dentro das próximas semanas, Luva vai descansar e repensar a carreira.";0;2;0;"Entrepreneur of Luva de Pedreiro confirmed that the influencer will leave social networks for now, and that he will respect the decision.

Within the next few weeks, Luva will rest and rethink his career.";pos;0.8303446757380022;0.1696553242619935;neutral;0.12;0.18;0.7;NEGATIVE;0.0007992386817932129;0.9992007613182068;0.18742045044308409;Negativo
Gustavo;gustavodrumm;2022-09-13 21:21:06+00:00;luva de pedreiro anuncia q vai parar de fazer vídeo ossa q notícia bombástica;0;1;0;bricklayer glove announces that it will stop making videos ossa q bombshell;pos;0.8275355461500958;0.1724644538499042;negative;0.12;0.57;0.31;NEGATIVE;0.00021857023239135742;0.9997814297676086;0.18685324094498265;Negativo
Problemas;lbarros40;2022-09-13 21:54:26+00:00;  Luva de pedreiro, o influencer, deletou suas postagens e disse que vai encerrar a “carreira”, quer vida normal.;0;13;0;Mason Glove, the influencer, deleted his posts and said he will end his “career”, he wants a normal life.;pos;0.8159895934103811;0.18401040658962;negative;0.12;0.71;0.17;NEGATIVE;0.004388272762298584;0.9956117272377014;0.1863951627049969;Negativo
igor santos;igorsantosxzzzz;2022-09-13 18:02:56+00:00;luva de pedreiro assim como igor gomes resolveu parar de jogar bola;0;0;0;bricklayer's glove just like igor gomes decided to stop playing ball;pos;0.7430014814753297;0.2569985185246718;negative;0.14;0.55;0.31;NEGATIVE;0.0008540153503417969;0.9991459846496582;0.18638707316800193;Negativo
Angelo Miranda;atiagomiranda;2022-09-13 22:03:20+00:00;"Perdoe-me de quem gosta dessa babaquice, mas não irá fazer falta nenhuma

Luva de Pedreiro anuncia pausa na carreira após excluir vídeos: 'Parei'  via  ";0;0;0;"Forgive me who likes this nonsense, but it won't be missed

Glove de Pedreiro announces career break after deleting videos: 'I stopped' via";neg;0.4604592019592982;0.5395407980407;negative;0.21;0.55;0.25;NEGATIVE;5,72E+08;0.9999427795410156;0.1857962346967524;Negativo
Rafael 🇧🇷;Rafael_k2022;2022-09-13 18:52:24+00:00;"  Tem gente que não aproveita as oportunidades.
Depois coloca a culpa em Deus.🤦";0;7;1;"There are people who don't take advantage of opportunities.
Then put the blame on God.";neg;0.2710055263398353;0.7289944736601646;negative;0.03;0.91;0.06;NEGATIVE;0.4527592658996582;0.5472407341003418;0.1852177225913074;Negativo
Willian Moraes;MoraesWillian_;2022-09-13 17:07:55+00:00; _info O drama de luva de pedreiro. Morando de aluguel;0;0;0;_info The Mason's Glove Drama. living on rent;neg;0.4159983866512222;0.5840016133487784;negative;0.11;0.56;0.33;NEGATIVE;0.21873891353607178;0.7812610864639282;0.1847823162461951;Negativo
꧁ঔৣ☬✞ Joema Carolina ✞☬ঔৣ꧂;joemacarolina;2022-09-13 18:38:12+00:00;"2 assuntos que estão enchendo a porra do saco na internet: a morte da rainha q nenhum brasileiro tem nada ver c isso e o anúncio do ""fim do luva de pedreiro"". Enchendo a PORRA do sacoooo 🤮 ";0;0;0;"2 subjects that are pissing the fuck off on the internet: the death of the queen that no Brazilian has anything to do with it and the announcement of the ""end of the mason's glove"". Filling the FUCKING sack 🤮";neg;0.0852350056544801;0.9147649943455168;mixed;0.3;0.64;0.06;NEGATIVE;0.0005003213882446289;0.9994996786117554;0.18374794977585276;Negativo
genin_da_JUA;6enin1;2022-09-13 18:48:57+00:00;Luva de pedreiro anuncia fim de carreira, mas nada vai superar esse aqui na vida do juazeirense: ;0;1;0;Mason's glove announces the end of his career, but nothing will overcome this one in the life of the Juazeirense:;pos;0.5365083203274524;0.4634916796725495;negative;0.16;0.63;0.21;NEGATIVE;0.05297577381134033;0.9470242261886597;0.18320855256430474;Negativo
Anderson Meneses;andersonmeneses;2022-09-13 17:34:40+00:00;Mas me arrisco dizer que o Luva de Pedreiro é a primeira e talvez única pessoa da história das redes sociais a abandonar um perfil com tanta relevância.;0;12;1;But I dare say that Luva de Pedreiro is the first and perhaps only person in the history of social networks to abandon a profile with such relevance.;pos;0.9482850804240632;0.0517149195759383;negative;0.05;0.79;0.16;NEGATIVE;0.06683391332626343;0.9331660866737366;0.18313612958237;Negativo
criativaonline;criativaonline1;2022-09-13 17:42:07+00:00;Após ter uma carreira meteórica, Luva de Pedreiro decidiu se aposentar ;0;0;0;After having a meteoric career, Glova de Pedreiro decided to retire;pos;0.8714157340124195;0.1285842659875808;neutral;0.1;0.34;0.57;NEGATIVE;0.004799008369445801;0.9952009916305542;0.18300196439304445;Negativo
ִtha ✘ yeonjun day ✨;chaoscyj;2022-09-13 19:30:48+00:00;até hj não sei o q esse luva de pedreiro fez, só sei q ele não sabe ler por causa dos memes com a lea michele e tbm pq chamam a taylor swift de luva de pedreiro de nashville ;0;0;0;to this day I don't know what this bricklayer's glove did, I just know he can't read because of the memes with lea michele and also because they call taylor swift a bricklayer's glove from nashville;pos;0.9341171976537552;0.06588280234624;neutral;0.05;0.31;0.64;NEGATIVE;0.07271772623062134;0.9272822737693787;0.182793235730714;Negativo
Matheus 😬;MatheushOficial;2022-09-13 16:24:16+00:00;Hoje tô na vibe luva de pedreiro. Desistindo de muita coisa;0;1;0;Today I'm in the mason's glove vibe. giving up a lot;pos;0.8859458721637651;0.1140541278362353;negative;0.09;0.81;0.11;NEGATIVE;0.015298843383789062;0.9847011566162109;0.18236336556162044;Negativo
Erick Matheus;damascena_erick;2022-09-13 23:01:49+00:00;Colé rapaziada, o luva de pedreiro cansou de ser rico?? 🤣 luvadepedreiro  cansou;0;0;0;Colé guys, is the mason's glove tired of being rich?? 🤣 stonemason's glove got tired;neg;0.23423553169104;0.7657644683089586;negative;0.26;0.58;0.16;NEGATIVE;0.0008794665336608887;0.9991205334663391;0.18228492353690884;Negativo
Inocente;inocente;2022-09-14 00:55:57+00:00; prefere ficar na metade do campo onde a vida acontece. ;0;1;1;prefers to stay in the middle of the field where life happens.;pos;0.5482295993936592;0.4517704006063416;neutral;0.18;0.21;0.61;NEGATIVE;0.0021789073944091797;0.9978210926055908;0.18179820202606822;Negativo
